ESTIBA|NIVEL|OP|ESTADO|COLADA|PRODUCTO|LOTE|PIEZAS|ACERO|DIAMETRO|ESPESOR|OCUPACION STOCK|OCUPACION_ESTIBA|FCH_STOCK|TONS|LINGADA|EN USO|PZS CARGAR
PlayaExterna|15|5607104|55|59669|84851|47507|2|441|244.480000|13.840000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0924416||0
PlayaExterna|2|5148301|70|58225|85245|999999|1|621|244.480000|11.990000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0874507||0
PlayaExterna|1|5148301|70|58225|85245|999999|1|621|244.480000|11.990000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0891013||0
PlayaExterna|3|0942718|55|21660|84918|42026|6|604|177.800000|10.360000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0778491||0
PlayaExterna|5|5096301|70|55842|15005|0|1|571|168.300000|7.100000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0859276||0
PlayaExterna|4|8002901|70|26261|85263|0|1|603|193.680000|8.330000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0871118||0
PlayaExterna|6|0945079|55|58258|85179|0|12|619|127.000000|11.100000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0876478||0
PlayaExterna|7|5077714|62|27586|20278|0|1|415|168.300000|18.300000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0910275||0
PlayaExterna|8|5139701|56|26946|85177|0|2|714|244.480000|10.030000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0893396||0
PlayaExterna|9|5072301|55|58143|85115|0|1|621|244.480000|11.990000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0904076||0
PlayaExterna|10|5096902|62|58055|86217|0|1|351|196.850000|15.110000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0908070||0
PlayaExterna|11|5184901|55|27387|50368|0|10|800|273.100000|6.400000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0895656||0
PlayaExterna|12|5025301|55|56252|83617|0|14|668|139.700000|12.090000|0.00|0.00|22/05/2030 05:30:21|1513.95|L0876424||0
PlayaExterna|13|5025301|55|56384|83617|0|4|668|139.700000|12.090000|0.00|0.00|22/05/2030 05:30:21|1513.95|L0899163||0
PlayaExterna|14|5025301|55|56381|83617|0|1|668|139.700000|12.090000|0.00|0.00|22/05/2030 05:30:21|1513.95|L0891646||0
PlayaExterna|16|5025301|55|55609|83617|0|1|668|139.700000|12.090000|0.00|0.00|22/05/2030 05:30:21|1513.95|L0891643||0
PlayaExterna|15|5025301|55|55609|83617|0|1|668|139.700000|12.090000|0.00|0.00|22/05/2030 05:30:21|1513.95|L0891650||0
PlayaExterna|18|5091601|94|56464|85116|0|1|668|139.700000|12.090000|0.00|0.00|22/05/2030 05:30:21|1513.95|L0964935||0
PlayaExterna|19|5091601|55|56845|85116|0|1|668|139.700000|12.090000|0.00|0.00|22/05/2030 05:30:21|1513.95|L0964924||0
PlayaExterna|17|5091601|55|56466|85116|0|1|668|139.700000|12.090000|0.00|0.00|22/05/2030 05:30:21|1513.95|L0964911||0
PlayaExterna|21|0944505|20|57748|9105|999999|1|619|144.100000|21.600000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0858497||0
PlayaExterna|20|8045102|62|24773|23022|0|1|389|232.000000|5.600000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0885794||0
PlayaExterna|22|0945067|20|53013|85271|999999|1|714|139.700000|10.540000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0867024||0
PlayaExterna|24|8019101|70|26703|85010|0|1|619|127.000000|11.100000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0878726||0
PlayaExterna|23|8064601|20|26691|85015|999999|1|604|139.700000|7.720000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0910480||0
PlayaExterna|25|8005101|70|56016|85173|44514|2|714|139.700000|9.170000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0863155||0
PlayaExterna|26|5084601|62|57248|85151|0|1|619|177.800000|9.190000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0851693||0
PlayaExterna|30|0942745|11|54102|87243|0|3|613|114.300000|6.880000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0799887||0
PlayaExterna|31|0947001|80|26833|9080|0|2|621|272.500000|29.000000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0891107||0
PlayaExterna|32|0945018|55|56377|87243|0|1|613|114.300000|6.880000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0854855||0
PlayaExterna|33|5068201|33|57288|85146|45001|1|619|244.480000|13.840000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0847592||0
PlayaExterna|34|5068201|33|57293|85146|45004|2|619|244.480000|13.840000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0846611||0
PlayaExterna|35|5091601|70|56840|85116|0|1|668|139.700000|12.090000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0907694||0
PlayaExterna|36|5068201|8|57290|85146|44999|1|619|244.480000|13.840000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0846856||0
PlayaExterna|37|5123002|11|58563|85278|0|3|668|244.480000|13.840000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0883314||0
PlayaExterna|38|5756810|62|59004|84851|46899|2|441|244.480000|13.840000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0909666||0
PlayaExterna|41|5123002|11|58563|85278|0|1|668|244.480000|13.840000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0883313||0
PlayaExterna|40|5147201|70|27620|87639|0|1|621|114.300000|6.880000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0902511||0
PlayaExterna|43|0946334|80|57736|9029|0|1|619|270.780000|26.000000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0866618||0
PlayaExterna|44|5096905|62|59130|86217|0|1|351|196.850000|15.110000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0923795||0
PlayaExterna|45|5096905|62|59129|86217|0|2|351|196.850000|15.110000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0923797||0
PlayaExterna|1|0940451|33|46980|11950|0|3|619|139.700000|10.540000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0815605||0
PlayaExterna|2|0943724|11|56606|9188|0|1|51|272.500000|27.100000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0841294||0
PlayaExterna|3|5167201|30|27971|50363|0|6|800|168.300000|11.000000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0906340||0
PlayaExterna|4|5167201|30|27971|50363|0|1|800|168.300000|11.000000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0906342||0
PlayaExterna|5|5025701|18|55397|84957|0|1|609|244.480000|13.840000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0818237||0
PlayaExterna|6|5096905|11|57763|86217|0|1|351|196.850000|15.110000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0916558||0
PlayaExterna|10|0946378|80|59294|9040|0|4|604|269.880000|19.500000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0912761||0
PlayaExterna|11|0946352|20|58918|9159|78153|1|604|197.000000|20.700000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0915925||0
PlayaExterna|12|5184401|20|59290|62813|78121|2|658|273.100000|7.800000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0914847||0
PlayaExterna|16|5091501|47|57525|85135|76050|1|603|244.480000|8.940000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0861550||0
PlayaExterna|15|5074001|10|54906|53019|0|1|651|244.500000|11.130000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0865253||0
PlayaExterna|13|5091501|47|57527|85135|76052|1|603|244.480000|8.940000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0861552||0
PlayaExterna|14|5091501|47|55801|85135|76049|1|603|244.480000|8.940000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0861548||0
PlayaExterna|17|5141801|20|43373|14943|78277|2|597|234.950000|25.400000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0920626||0
PlayaExterna|18|5067603|51|58056|85127|0|1|668|196.850000|15.110000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0923834||0
PlayaExterna|19|5163601|10|56254|62139|0|9|800|165.100000|4.850000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0912570||0
PlayaExterna|20|0940463|11|55469|11849|67585|8|619|114.300000|7.370000|0.00|0.00|22/05/2030 05:30:21|1513.95|L0860605||0
PlayaExterna|21|5163601|10|56408|62139|0|5|800|165.100000|4.850000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0912569||0
PlayaExterna|23|5551412|80|50553|84833|0|1|441|244.480000|13.840000|0.00|0.00|22/05/2030 05:30:21|1513.95|L0711041||0
PlayaExterna|22|5060102|66|59025|84971|0|1|351|273.050000|17.070000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0905100||0
PlayaExterna|26|5025301|55|24413|83617|0|1|668|139.700000|12.090000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0854354||0
PlayaExterna|25|5096101|55|52201|15946|0|1|745|141.300000|9.500000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0844360||0
PlayaExterna|24|5025301|55|24413|83617|0|1|668|139.700000|12.090000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0854356||0
PlayaExterna|27|0946727|18|51726|84052|0|1|619|139.700000|12.090000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0902398||0
PlayaExterna|28|5084401|55|57641|85614|0|1|619|177.800000|11.510000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0855953||0
PlayaExterna|29|5176101|8|57068|85118|0|3|621|244.480000|11.990000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0916596||0
PlayaExterna|30|5067603|11|57954|85127|0|1|668|196.850000|15.110000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0881812||0
PlayaExterna|31|5072601|8|57714|85118|0|1|621|244.480000|11.990000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0854867||0
PlayaExterna|32|5551417|87|54354|84833|0|1|441|244.480000|13.840000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0823557||0
PlayaExterna|33|5551417|18|53510|84833|0|1|441|244.480000|13.840000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0823551||0
PlayaExterna|34|5128902|70|58730|85308|0|2|668|244.480000|13.840000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0889156||0
PlayaExterna|35|5025701|18|52275|84957|0|1|609|244.480000|13.840000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0916799||0
PlayaExterna|36|5025701|18|51269|84957|0|1|609|244.480000|13.840000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0799723||0
PlayaExterna|37|5128901|55|58552|85279|0|2|613|244.480000|11.990000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0913011||0
PlayaExterna|38|5128901|55|58385|85279|0|1|613|244.480000|11.990000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0913010||0
PlayaExterna|1|0946902|47|54179|9617|0|1|712|197.900000|24.100000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0878700||0
PlayaExterna|2|5042501|70|55453|85054|999999|1|619|244.480000|13.840000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0853348||0
PlayaExterna|3|5042501|70|55453|85054|999999|1|619|244.480000|13.840000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0853349||0
PlayaExterna|5|0933253|70|51680|11920|999999|1|658|273.100000|12.700000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0806045||0
PlayaExterna|4|5095902|20|53446|71008|999999|1|660|219.100000|14.270000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0879648||0
PlayaExterna|6|0940466|70|89786|11793|75622|1|604|177.800000|9.190000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0832038||0
PlayaExterna|7|5088001|70|25903|85629|0|1|621|244.480000|13.840000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0857666||0
PlayaExterna|8|0945902|70|56883|9092|75794|1|619|197.000000|21.900000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0853343||0
PlayaExterna|9|0945299|70|56855|9623|77061|1|613|197.000000|18.900000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0875704||0
PlayaExterna|10|0945031|20|57501|85614|999999|5|619|177.800000|11.510000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0855194||0
PlayaExterna|11|0946340|91|58748|9622|999999|2|613|272.500000|27.500000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0888114||0
PlayaExterna|12|0947001|20|26832|9080|999999|1|621|272.500000|29.000000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0885014||0
PlayaExterna|13|0946340|91|58748|9622|77481|1|613|272.500000|27.500000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0888218||0
PlayaExterna|14|5143901|11|58022|85629|0|2|621|244.480000|13.840000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0912621||0
PlayaExterna|15|5125501|70|22072|19621|0|1|745|168.300000|11.000000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0882362||0
PlayaExterna|16|0945272|20|57284|9622|999999|1|613|272.500000|27.500000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0845490||0
PlayaExterna|17|5746508|70|54024|70925|0|1|560|273.100000|9.270000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0792786||0
PlayaExterna|18|5108503|15|58029|85254|0|2|604|244.480000|10.030000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0912642||0
PlayaExterna|19|8062801|70|58179|85046|0|1|604|139.700000|7.720000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0872896||0
PlayaExterna|20|8077101|10|57798|85033|0|1|603|244.480000|8.940000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0864124||0
PlayaExterna|22|5096905|66|27899|86217|0|5|351|196.850000|15.110000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0923800||0
PlayaExterna|23|5067603|51|58056|85127|0|1|668|196.850000|15.110000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0923836||0
PlayaExterna|24|5067603|51|58056|85127|0|9|668|196.850000|15.110000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0923838||0
PlayaExterna|25|5726207|62|57809|84971|0|5|351|273.050000|17.070000|0.00|0.00|22/05/2030 05:30:21|1513.95|L0936933||0
PlayaExterna|1|8702401|20|56179|80428|999999|3|604|177.800000|9.190000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0849322||0
PlayaExterna|2|0945273|20|57234|9089|999999|1|603|270.780000|24.900000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0849338||0
PlayaExterna|3|5006804|70|55781|84976|999999|1|865|244.480000|13.840000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0829320||0
PlayaExterna|4|5080101|70|56934|85159|999999|1|621|244.480000|11.990000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0849337||0
PlayaExterna|5|0943722|70|56604|9080|999999|1|621|272.500000|29.000000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0849328||0
PlayaExterna|2|0945202|20|24336|3317|999999|1|620|130.000000|17.200000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0828275||0
PlayaExterna|1|0945202|20|24336|3317|999999|1|620|130.000000|17.200000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0828274||0
PlayaExterna|3|5746508|70|54023|70925|0|1|560|273.100000|9.270000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0805666||0
PlayaExterna|4|8718201|70|53461|83328|0|4|603|139.700000|6.980000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0772484||0
PlayaExterna|5|8718201|70|53461|83328|0|1|603|139.700000|6.980000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0772485||0
PlayaExterna|6|5708801|70|52568|81664|0|3|603|177.800000|9.190000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0914592||0
PlayaExterna|7|0942402|70|21704|3217|0|2|609|272.500000|30.500000|0.00|0.00|22/05/2030 05:30:21|1513.95|D0914851||0
